consultant_id,practice_area,level,month,available_hours,billable_hours,non_billable_hours,bench_hours,utilisation_pct,utilisation_target_pct
MP-0224,Financial Advisory,Senior Consultant,2024-02-01,168,145.0,21.0,2.0,86.4,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-03-01,168,123.0,30.0,15.0,73.0,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-04-01,168,129.0,35.0,4.0,76.9,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-05-01,168,157.0,28.0,0.0,93.2,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-06-01,168,129.0,23.0,16.0,76.6,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-07-01,168,123.0,39.0,6.0,73.3,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-08-01,168,126.0,36.0,6.0,74.9,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-09-01,168,116.0,25.0,27.0,69.0,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-10-01,168,159.0,21.0,0.0,94.4,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-11-01,168,153.0,23.0,0.0,90.9,80.0
MP-0224,Financial Advisory,Senior Consultant,2024-12-01,168,110.0,28.0,30.0,65.3,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-01-01,168,154.0,36.0,0.0,92.0,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-02-01,168,161.0,35.0,0.0,95.9,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-03-01,168,154.0,34.0,0.0,91.4,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-04-01,168,144.0,36.0,0.0,85.5,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-05-01,168,128.0,21.0,19.0,76.1,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-06-01,168,121.0,38.0,9.0,72.1,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-07-01,168,136.0,41.0,0.0,81.1,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-08-01,168,115.0,18.0,35.0,68.7,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-09-01,168,124.0,30.0,14.0,73.9,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-10-01,168,140.0,32.0,0.0,83.1,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-11-01,168,139.0,41.0,0.0,83.0,80.0
MP-0225,Financial Advisory,Senior Consultant,2023-12-01,168,135.0,25.0,8.0,80.3,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-01-01,168,132.0,32.0,4.0,78.7,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-02-01,168,112.0,28.0,28.0,66.8,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-03-01,168,120.0,42.0,6.0,71.1,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-04-01,168,147.0,25.0,0.0,87.3,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-05-01,168,136.0,18.0,14.0,81.2,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-06-01,168,125.0,31.0,12.0,74.5,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-07-01,168,141.0,41.0,0.0,84.2,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-08-01,168,104.0,29.0,35.0,61.9,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-09-01,168,130.0,34.0,4.0,77.6,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-10-01,168,123.0,30.0,15.0,73.4,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-11-01,168,132.0,34.0,2.0,78.7,80.0
MP-0225,Financial Advisory,Senior Consultant,2024-12-01,168,114.0,42.0,12.0,67.7,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-01-01,168,136.0,22.0,10.0,80.9,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-02-01,168,145.0,18.0,5.0,86.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-03-01,168,126.0,29.0,13.0,75.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-04-01,168,120.0,22.0,26.0,71.3,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-05-01,168,120.0,42.0,6.0,71.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-06-01,168,133.0,27.0,8.0,79.4,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-07-01,168,131.0,27.0,10.0,77.8,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-08-01,168,109.0,18.0,41.0,65.1,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-09-01,168,146.0,33.0,0.0,86.6,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-10-01,168,144.0,29.0,0.0,85.5,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-11-01,168,125.0,21.0,22.0,74.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2023-12-01,168,136.0,22.0,10.0,81.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-01-01,168,146.0,21.0,1.0,87.0,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-02-01,168,131.0,31.0,6.0,77.9,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-03-01,168,130.0,35.0,3.0,77.5,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-04-01,168,136.0,41.0,0.0,80.8,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-05-01,168,113.0,28.0,27.0,67.1,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-06-01,168,118.0,35.0,15.0,70.4,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-07-01,168,122.0,28.0,18.0,72.8,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-08-01,168,113.0,18.0,37.0,67.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-09-01,168,129.0,26.0,13.0,76.7,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-10-01,168,113.0,19.0,36.0,67.2,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-11-01,168,149.0,25.0,0.0,88.9,80.0
MP-0226,Financial Advisory,Senior Consultant,2024-12-01,168,118.0,41.0,9.0,70.0,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-01-01,168,136.0,17.0,15.0,80.9,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-02-01,168,109.0,22.0,37.0,64.9,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-03-01,168,145.0,35.0,0.0,86.3,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-04-01,168,136.0,30.0,2.0,80.8,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-05-01,168,141.0,24.0,3.0,83.8,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-06-01,168,147.0,40.0,0.0,87.7,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-07-01,168,152.0,30.0,0.0,90.3,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-08-01,168,113.0,32.0,23.0,67.5,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-09-01,168,158.0,42.0,0.0,94.2,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-10-01,168,152.0,17.0,0.0,90.4,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-11-01,168,123.0,22.0,23.0,73.4,80.0
MP-0227,Financial Advisory,Senior Consultant,2023-12-01,168,113.0,27.0,28.0,67.1,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-01-01,168,143.0,35.0,0.0,84.8,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-02-01,168,151.0,18.0,0.0,89.9,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-03-01,168,153.0,35.0,0.0,91.1,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-04-01,168,149.0,38.0,0.0,88.6,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-05-01,168,146.0,22.0,0.0,86.7,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-06-01,168,129.0,26.0,13.0,77.0,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-07-01,168,141.0,19.0,8.0,83.9,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-08-01,168,140.0,35.0,0.0,83.5,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-09-01,168,139.0,25.0,4.0,82.5,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-10-01,168,140.0,20.0,8.0,83.6,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-11-01,168,130.0,18.0,20.0,77.1,80.0
MP-0227,Financial Advisory,Senior Consultant,2024-12-01,168,118.0,23.0,27.0,70.1,80.0
MP-0228,Financial Advisory,Consultant,2023-01-01,168,157.0,30.0,0.0,93.7,85.0
MP-0228,Financial Advisory,Consultant,2023-02-01,168,139.0,27.0,2.0,82.6,85.0
MP-0228,Financial Advisory,Consultant,2023-03-01,168,120.0,19.0,29.0,71.5,85.0
MP-0228,Financial Advisory,Consultant,2023-04-01,168,146.0,20.0,2.0,86.9,85.0
MP-0228,Financial Advisory,Consultant,2023-05-01,168,168.0,20.0,0.0,100.0,85.0
MP-0228,Financial Advisory,Consultant,2023-06-01,168,149.0,39.0,0.0,88.8,85.0
MP-0228,Financial Advisory,Consultant,2023-07-01,168,148.0,33.0,0.0,88.0,85.0
MP-0228,Financial Advisory,Consultant,2023-08-01,168,149.0,23.0,0.0,89.0,85.0
MP-0228,Financial Advisory,Consultant,2023-09-01,168,168.0,35.0,0.0,100.0,85.0
MP-0228,Financial Advisory,Consultant,2023-10-01,168,154.0,39.0,0.0,91.6,85.0
MP-0228,Financial Advisory,Consultant,2023-11-01,168,148.0,34.0,0.0,88.0,85.0
MP-0228,Financial Advisory,Consultant,2023-12-01,168,139.0,19.0,10.0,82.9,85.0
MP-0228,Financial Advisory,Consultant,2024-01-01,168,159.0,40.0,0.0,94.6,85.0
MP-0228,Financial Advisory,Consultant,2024-02-01,168,144.0,40.0,0.0,85.8,85.0
MP-0228,Financial Advisory,Consultant,2024-03-01,168,128.0,33.0,7.0,76.4,85.0
MP-0228,Financial Advisory,Consultant,2024-04-01,168,146.0,30.0,0.0,87.0,85.0
MP-0228,Financial Advisory,Consultant,2024-05-01,168,150.0,40.0,0.0,89.2,85.0
MP-0228,Financial Advisory,Consultant,2024-06-01,168,138.0,37.0,0.0,82.3,85.0
MP-0228,Financial Advisory,Consultant,2024-07-01,168,155.0,23.0,0.0,92.3,85.0
MP-0228,Financial Advisory,Consultant,2024-08-01,168,138.0,20.0,10.0,81.9,85.0
MP-0228,Financial Advisory,Consultant,2024-09-01,168,160.0,41.0,0.0,95.0,85.0
MP-0228,Financial Advisory,Consultant,2024-10-01,168,149.0,20.0,0.0,88.5,85.0
MP-0228,Financial Advisory,Consultant,2024-11-01,168,126.0,40.0,2.0,75.0,85.0
MP-0228,Financial Advisory,Consultant,2024-12-01,168,146.0,25.0,0.0,86.7,85.0
MP-0229,Financial Advisory,Consultant,2023-01-01,168,152.0,40.0,0.0,90.7,85.0
MP-0229,Financial Advisory,Consultant,2023-02-01,168,156.0,41.0,0.0,92.6,85.0
MP-0229,Financial Advisory,Consultant,2023-03-01,168,146.0,34.0,0.0,86.6,85.0
MP-0229,Financial Advisory,Consultant,2023-04-01,168,129.0,38.0,1.0,76.9,85.0
MP-0229,Financial Advisory,Consultant,2023-05-01,168,133.0,33.0,2.0,79.4,85.0
MP-0229,Financial Advisory,Consultant,2023-06-01,168,158.0,38.0,0.0,94.1,85.0
MP-0229,Financial Advisory,Consultant,2023-07-01,168,167.0,18.0,0.0,99.4,85.0
MP-0229,Financial Advisory,Consultant,2023-08-01,168,138.0,32.0,0.0,81.9,85.0
MP-0229,Financial Advisory,Consultant,2023-09-01,168,143.0,22.0,3.0,84.8,85.0
MP-0229,Financial Advisory,Consultant,2023-10-01,168,153.0,20.0,0.0,91.3,85.0
MP-0229,Financial Advisory,Consultant,2023-11-01,168,157.0,22.0,0.0,93.3,85.0
MP-0229,Financial Advisory,Consultant,2023-12-01,168,137.0,40.0,0.0,81.5,85.0
MP-0229,Financial Advisory,Consultant,2024-01-01,168,152.0,21.0,0.0,90.3,85.0
MP-0229,Financial Advisory,Consultant,2024-02-01,168,122.0,18.0,28.0,72.7,85.0
MP-0229,Financial Advisory,Consultant,2024-03-01,168,128.0,21.0,19.0,76.3,85.0
MP-0229,Financial Advisory,Consultant,2024-04-01,168,166.0,25.0,0.0,98.7,85.0
MP-0229,Financial Advisory,Consultant,2024-05-01,168,141.0,29.0,0.0,84.0,85.0
MP-0229,Financial Advisory,Consultant,2024-06-01,168,129.0,31.0,8.0,77.0,85.0
MP-0229,Financial Advisory,Consultant,2024-07-01,168,113.0,32.0,23.0,67.1,85.0
MP-0229,Financial Advisory,Consultant,2024-08-01,168,130.0,42.0,0.0,77.5,85.0
MP-0229,Financial Advisory,Consultant,2024-09-01,168,164.0,40.0,0.0,97.5,85.0
MP-0229,Financial Advisory,Consultant,2024-10-01,168,146.0,30.0,0.0,87.2,85.0
MP-0229,Financial Advisory,Consultant,2024-11-01,168,124.0,34.0,10.0,74.0,85.0
MP-0229,Financial Advisory,Consultant,2024-12-01,168,152.0,27.0,0.0,90.2,85.0
MP-0230,Financial Advisory,Consultant,2023-01-01,168,160.0,18.0,0.0,95.4,85.0
MP-0230,Financial Advisory,Consultant,2023-02-01,168,135.0,34.0,0.0,80.4,85.0
MP-0230,Financial Advisory,Consultant,2023-03-01,168,150.0,18.0,0.0,89.2,85.0
MP-0230,Financial Advisory,Consultant,2023-04-01,168,146.0,24.0,0.0,86.8,85.0
MP-0230,Financial Advisory,Consultant,2023-05-01,168,133.0,28.0,7.0,79.4,85.0
MP-0230,Financial Advisory,Consultant,2023-06-01,168,125.0,28.0,15.0,74.2,85.0
MP-0230,Financial Advisory,Consultant,2023-07-01,168,129.0,18.0,21.0,76.9,85.0
MP-0230,Financial Advisory,Consultant,2023-08-01,168,140.0,20.0,8.0,83.6,85.0
MP-0230,Financial Advisory,Consultant,2023-09-01,168,158.0,32.0,0.0,94.3,85.0
MP-0230,Financial Advisory,Consultant,2023-10-01,168,150.0,40.0,0.0,89.3,85.0
MP-0230,Financial Advisory,Consultant,2023-11-01,168,141.0,24.0,3.0,83.9,85.0
MP-0230,Financial Advisory,Consultant,2023-12-01,168,117.0,24.0,27.0,69.4,85.0
MP-0230,Financial Advisory,Consultant,2024-01-01,168,120.0,37.0,11.0,71.5,85.0
MP-0230,Financial Advisory,Consultant,2024-02-01,168,159.0,25.0,0.0,94.7,85.0
MP-0230,Financial Advisory,Consultant,2024-03-01,168,144.0,38.0,0.0,86.0,85.0
MP-0230,Financial Advisory,Consultant,2024-04-01,168,127.0,37.0,4.0,75.9,85.0
MP-0230,Financial Advisory,Consultant,2024-05-01,168,137.0,32.0,0.0,81.4,85.0
MP-0230,Financial Advisory,Consultant,2024-06-01,168,151.0,33.0,0.0,89.7,85.0
MP-0230,Financial Advisory,Consultant,2024-07-01,168,131.0,33.0,4.0,78.2,85.0
MP-0230,Financial Advisory,Consultant,2024-08-01,168,125.0,35.0,8.0,74.4,85.0
MP-0230,Financial Advisory,Consultant,2024-09-01,168,147.0,38.0,0.0,87.5,85.0
MP-0230,Financial Advisory,Consultant,2024-10-01,168,157.0,20.0,0.0,93.7,85.0
MP-0230,Financial Advisory,Consultant,2024-11-01,168,167.0,37.0,0.0,99.4,85.0
MP-0230,Financial Advisory,Consultant,2024-12-01,168,135.0,23.0,10.0,80.5,85.0
MP-0231,Financial Advisory,Consultant,2023-01-01,168,143.0,27.0,0.0,84.9,85.0
MP-0231,Financial Advisory,Consultant,2023-02-01,168,161.0,42.0,0.0,95.7,85.0
MP-0231,Financial Advisory,Consultant,2023-03-01,168,124.0,22.0,22.0,73.9,85.0
MP-0231,Financial Advisory,Consultant,2023-04-01,168,159.0,26.0,0.0,94.5,85.0
MP-0231,Financial Advisory,Consultant,2023-05-01,168,134.0,28.0,6.0,79.5,85.0
MP-0231,Financial Advisory,Consultant,2023-06-01,168,141.0,30.0,0.0,83.9,85.0
MP-0231,Financial Advisory,Consultant,2023-07-01,168,139.0,26.0,3.0,82.5,85.0
MP-0231,Financial Advisory,Consultant,2023-08-01,168,107.0,40.0,21.0,63.7,85.0
MP-0231,Financial Advisory,Consultant,2023-09-01,168,150.0,21.0,0.0,89.4,85.0
MP-0231,Financial Advisory,Consultant,2023-10-01,168,120.0,19.0,29.0,71.3,85.0
MP-0231,Financial Advisory,Consultant,2023-11-01,168,155.0,35.0,0.0,92.4,85.0
MP-0231,Financial Advisory,Consultant,2023-12-01,168,138.0,34.0,0.0,82.2,85.0
MP-0231,Financial Advisory,Consultant,2024-01-01,168,128.0,38.0,2.0,75.9,85.0
MP-0231,Financial Advisory,Consultant,2024-02-01,168,123.0,22.0,23.0,73.0,85.0
MP-0231,Financial Advisory,Consultant,2024-03-01,168,141.0,28.0,0.0,83.9,85.0
MP-0231,Financial Advisory,Consultant,2024-04-01,168,117.0,37.0,14.0,69.4,85.0
MP-0231,Financial Advisory,Consultant,2024-05-01,168,126.0,23.0,19.0,74.8,85.0
MP-0231,Financial Advisory,Consultant,2024-06-01,168,140.0,26.0,2.0,83.2,85.0
MP-0231,Financial Advisory,Consultant,2024-07-01,168,135.0,31.0,2.0,80.1,85.0
MP-0231,Financial Advisory,Consultant,2024-08-01,168,128.0,34.0,6.0,76.0,85.0
MP-0231,Financial Advisory,Consultant,2024-09-01,168,143.0,32.0,0.0,85.0,85.0
MP-0231,Financial Advisory,Consultant,2024-10-01,168,153.0,27.0,0.0,91.2,85.0
MP-0231,Financial Advisory,Consultant,2024-11-01,168,167.0,25.0,0.0,99.2,85.0
MP-0231,Financial Advisory,Consultant,2024-12-01,168,144.0,28.0,0.0,85.5,85.0
MP-0232,Financial Advisory,Consultant,2023-01-01,168,136.0,18.0,14.0,80.7,85.0
MP-0232,Financial Advisory,Consultant,2023-02-01,168,140.0,37.0,0.0,83.3,85.0
MP-0232,Financial Advisory,Consultant,2023-03-01,168,154.0,32.0,0.0,91.5,85.0
MP-0232,Financial Advisory,Consultant,2023-04-01,168,143.0,41.0,0.0,85.2,85.0
MP-0232,Financial Advisory,Consultant,2023-05-01,168,121.0,37.0,10.0,72.1,85.0
MP-0232,Financial Advisory,Consultant,2023-06-01,168,139.0,33.0,0.0,83.0,85.0
MP-0232,Financial Advisory,Consultant,2023-07-01,168,122.0,25.0,21.0,72.6,85.0
MP-0232,Financial Advisory,Consultant,2023-08-01,168,130.0,39.0,0.0,77.2,85.0
MP-0232,Financial Advisory,Consultant,2023-09-01,168,134.0,35.0,0.0,80.0,85.0
MP-0232,Financial Advisory,Consultant,2023-10-01,168,129.0,24.0,15.0,76.6,85.0
MP-0232,Financial Advisory,Consultant,2023-11-01,168,145.0,40.0,0.0,86.4,85.0
MP-0232,Financial Advisory,Consultant,2023-12-01,168,99.0,23.0,46.0,58.9,85.0
MP-0232,Financial Advisory,Consultant,2024-01-01,168,142.0,18.0,8.0,84.4,85.0
MP-0232,Financial Advisory,Consultant,2024-02-01,168,147.0,25.0,0.0,87.8,85.0
MP-0232,Financial Advisory,Consultant,2024-03-01,168,162.0,40.0,0.0,96.3,85.0
MP-0232,Financial Advisory,Consultant,2024-04-01,168,124.0,41.0,3.0,73.5,85.0
MP-0232,Financial Advisory,Consultant,2024-05-01,168,161.0,28.0,0.0,96.1,85.0
MP-0232,Financial Advisory,Consultant,2024-06-01,168,113.0,31.0,24.0,67.0,85.0
MP-0232,Financial Advisory,Consultant,2024-07-01,168,152.0,42.0,0.0,90.5,85.0
MP-0232,Financial Advisory,Consultant,2024-08-01,168,116.0,34.0,18.0,69.0,85.0
MP-0232,Financial Advisory,Consultant,2024-09-01,168,136.0,21.0,11.0,80.8,85.0
MP-0232,Financial Advisory,Consultant,2024-10-01,168,141.0,36.0,0.0,83.9,85.0
MP-0232,Financial Advisory,Consultant,2024-11-01,168,132.0,22.0,14.0,78.3,85.0
MP-0232,Financial Advisory,Consultant,2024-12-01,168,136.0,33.0,0.0,80.9,85.0
MP-0233,Financial Advisory,Consultant,2023-01-01,168,131.0,21.0,16.0,77.9,85.0
MP-0233,Financial Advisory,Consultant,2023-02-01,168,143.0,24.0,1.0,85.4,85.0
MP-0233,Financial Advisory,Consultant,2023-03-01,168,106.0,24.0,38.0,63.0,85.0
MP-0233,Financial Advisory,Consultant,2023-04-01,168,127.0,25.0,16.0,75.6,85.0
MP-0233,Financial Advisory,Consultant,2023-05-01,168,158.0,27.0,0.0,93.8,85.0
MP-0233,Financial Advisory,Consultant,2023-06-01,168,144.0,34.0,0.0,85.5,85.0
MP-0233,Financial Advisory,Consultant,2023-07-01,168,129.0,31.0,8.0,76.8,85.0
MP-0233,Financial Advisory,Consultant,2023-08-01,168,120.0,34.0,14.0,71.3,85.0
MP-0233,Financial Advisory,Consultant,2023-09-01,168,150.0,34.0,0.0,89.2,85.0
MP-0233,Financial Advisory,Consultant,2023-10-01,168,167.0,38.0,0.0,99.3,85.0
MP-0233,Financial Advisory,Consultant,2023-11-01,168,145.0,23.0,0.0,86.3,85.0
MP-0233,Financial Advisory,Consultant,2023-12-01,168,100.0,37.0,31.0,59.6,85.0
MP-0233,Financial Advisory,Consultant,2024-01-01,168,162.0,29.0,0.0,96.3,85.0
MP-0233,Financial Advisory,Consultant,2024-02-01,168,117.0,21.0,30.0,69.6,85.0
MP-0233,Financial Advisory,Consultant,2024-03-01,168,160.0,40.0,0.0,95.0,85.0
MP-0233,Financial Advisory,Consultant,2024-04-01,168,131.0,39.0,0.0,78.1,85.0
MP-0233,Financial Advisory,Consultant,2024-05-01,168,133.0,33.0,2.0,79.1,85.0
MP-0233,Financial Advisory,Consultant,2024-06-01,168,149.0,21.0,0.0,88.4,85.0
MP-0233,Financial Advisory,Consultant,2024-07-01,168,150.0,29.0,0.0,89.5,85.0
MP-0233,Financial Advisory,Consultant,2024-08-01,168,142.0,33.0,0.0,84.2,85.0
MP-0233,Financial Advisory,Consultant,2024-09-01,168,156.0,30.0,0.0,92.7,85.0
MP-0233,Financial Advisory,Consultant,2024-10-01,168,160.0,27.0,0.0,95.1,85.0
MP-0233,Financial Advisory,Consultant,2024-11-01,168,146.0,29.0,0.0,86.7,85.0
MP-0233,Financial Advisory,Consultant,2024-12-01,168,118.0,36.0,14.0,70.5,85.0
MP-0234,Financial Advisory,Consultant,2023-01-01,168,165.0,27.0,0.0,98.2,85.0
MP-0234,Financial Advisory,Consultant,2023-02-01,168,147.0,28.0,0.0,87.8,85.0
MP-0234,Financial Advisory,Consultant,2023-03-01,168,150.0,24.0,0.0,89.2,85.0
MP-0234,Financial Advisory,Consultant,2023-04-01,168,141.0,24.0,3.0,83.7,85.0
MP-0234,Financial Advisory,Consultant,2023-05-01,168,128.0,22.0,18.0,76.2,85.0
MP-0234,Financial Advisory,Consultant,2023-06-01,168,133.0,39.0,0.0,79.2,85.0
MP-0234,Financial Advisory,Consultant,2023-07-01,168,149.0,18.0,1.0,88.5,85.0
MP-0234,Financial Advisory,Consultant,2023-08-01,168,136.0,33.0,0.0,80.9,85.0
MP-0234,Financial Advisory,Consultant,2023-09-01,168,128.0,21.0,19.0,76.3,85.0
MP-0234,Financial Advisory,Consultant,2023-10-01,168,155.0,34.0,0.0,92.2,85.0
MP-0234,Financial Advisory,Consultant,2023-11-01,168,154.0,25.0,0.0,91.9,85.0
MP-0234,Financial Advisory,Consultant,2023-12-01,168,122.0,41.0,5.0,72.4,85.0
MP-0234,Financial Advisory,Consultant,2024-01-01,168,148.0,25.0,0.0,87.8,85.0
MP-0234,Financial Advisory,Consultant,2024-02-01,168,137.0,34.0,0.0,81.4,85.0
MP-0234,Financial Advisory,Consultant,2024-03-01,168,116.0,33.0,19.0,69.1,85.0
MP-0234,Financial Advisory,Consultant,2024-04-01,168,133.0,29.0,6.0,79.2,85.0
MP-0234,Financial Advisory,Consultant,2024-05-01,168,154.0,29.0,0.0,91.8,85.0
MP-0234,Financial Advisory,Consultant,2024-06-01,168,159.0,41.0,0.0,94.9,85.0
MP-0234,Financial Advisory,Consultant,2024-07-01,168,146.0,40.0,0.0,86.7,85.0
MP-0234,Financial Advisory,Consultant,2024-08-01,168,138.0,34.0,0.0,82.0,85.0
MP-0234,Financial Advisory,Consultant,2024-09-01,168,154.0,27.0,0.0,91.6,85.0
MP-0234,Financial Advisory,Consultant,2024-10-01,168,145.0,32.0,0.0,86.5,85.0
MP-0234,Financial Advisory,Consultant,2024-11-01,168,134.0,40.0,0.0,80.0,85.0
MP-0234,Financial Advisory,Consultant,2024-12-01,168,106.0,41.0,21.0,63.3,85.0
MP-0235,Financial Advisory,Consultant,2023-01-01,168,151.0,41.0,0.0,89.7,85.0
MP-0235,Financial Advisory,Consultant,2023-02-01,168,100.0,24.0,44.0,59.7,85.0
MP-0235,Financial Advisory,Consultant,2023-03-01,168,115.0,32.0,21.0,68.2,85.0
MP-0235,Financial Advisory,Consultant,2023-04-01,168,133.0,39.0,0.0,79.2,85.0
MP-0235,Financial Advisory,Consultant,2023-05-01,168,131.0,33.0,4.0,77.9,85.0
MP-0235,Financial Advisory,Consultant,2023-06-01,168,108.0,27.0,33.0,64.2,85.0
MP-0235,Financial Advisory,Consultant,2023-07-01,168,109.0,24.0,35.0,65.1,85.0
MP-0235,Financial Advisory,Consultant,2023-08-01,168,119.0,25.0,24.0,70.8,85.0
MP-0235,Financial Advisory,Consultant,2023-09-01,168,129.0,19.0,20.0,76.8,85.0
MP-0235,Financial Advisory,Consultant,2023-10-01,168,143.0,42.0,0.0,84.9,85.0
MP-0235,Financial Advisory,Consultant,2023-11-01,168,133.0,22.0,13.0,79.2,85.0
MP-0235,Financial Advisory,Consultant,2023-12-01,168,126.0,19.0,23.0,75.3,85.0
MP-0235,Financial Advisory,Consultant,2024-01-01,168,148.0,27.0,0.0,88.0,85.0
MP-0235,Financial Advisory,Consultant,2024-02-01,168,126.0,28.0,14.0,75.2,85.0
MP-0235,Financial Advisory,Consultant,2024-03-01,168,116.0,33.0,19.0,68.8,85.0
MP-0235,Financial Advisory,Consultant,2024-04-01,168,116.0,34.0,18.0,68.9,85.0
MP-0235,Financial Advisory,Consultant,2024-05-01,168,129.0,23.0,16.0,76.6,85.0
MP-0235,Financial Advisory,Consultant,2024-06-01,168,134.0,36.0,0.0,79.6,85.0
MP-0235,Financial Advisory,Consultant,2024-07-01,168,109.0,28.0,31.0,65.0,85.0
MP-0235,Financial Advisory,Consultant,2024-08-01,168,97.0,30.0,41.0,57.5,85.0
MP-0235,Financial Advisory,Consultant,2024-09-01,168,164.0,29.0,0.0,97.6,85.0
MP-0235,Financial Advisory,Consultant,2024-10-01,168,119.0,39.0,10.0,71.1,85.0
MP-0235,Financial Advisory,Consultant,2024-11-01,168,119.0,35.0,14.0,70.5,85.0
MP-0235,Financial Advisory,Consultant,2024-12-01,168,136.0,39.0,0.0,81.1,85.0
MP-0236,Financial Advisory,Consultant,2023-01-01,168,134.0,32.0,2.0,79.6,85.0
MP-0236,Financial Advisory,Consultant,2023-02-01,168,119.0,33.0,16.0,71.0,85.0
MP-0236,Financial Advisory,Consultant,2023-03-01,168,156.0,38.0,0.0,92.9,85.0
MP-0236,Financial Advisory,Consultant,2023-04-01,168,127.0,24.0,17.0,75.4,85.0
MP-0236,Financial Advisory,Consultant,2023-05-01,168,129.0,29.0,10.0,76.6,85.0
MP-0236,Financial Advisory,Consultant,2023-06-01,168,157.0,19.0,0.0,93.6,85.0
MP-0236,Financial Advisory,Consultant,2023-07-01,168,143.0,39.0,0.0,84.9,85.0
MP-0236,Financial Advisory,Consultant,2023-08-01,168,157.0,21.0,0.0,93.5,85.0
MP-0236,Financial Advisory,Consultant,2023-09-01,168,168.0,28.0,0.0,100.0,85.0
MP-0236,Financial Advisory,Consultant,2023-10-01,168,166.0,22.0,0.0,98.6,85.0
